SMILES,cats_euclidean_dist
O=c1nc(OCc2c(O)cccc2-c2ccc(Oc3ccccc3)cc2)nc2sccn12,12.12435565298214
Cc1cc(-c2cc(C(F)(F)F)c(Oc3cccc(N4CC(C(=O)O)C4)n3)nn2)sc1C,12.165525060596439
O=C(O)C1CN(Cc2ccc(-c3ncnc(-c4ccccc4Oc4ccccc4)n3)s2)C1,12.489995996796797
O=C(O)C1CN(c2nc(-c3cncs3)ncc2-c2ccc(Oc3ccccc3)cc2)C1,12.649110640673518
COc1cccc(-c2ccc(-c3csc4ncnc(N5CCC[C@H](C(=O)O)C5)c34)cc2)c1,12.767145334803704
COc1ccc(-c2nc(-c3c(C)sc4c3CCCC4)cc(N3CCC3)n2)cc1C(=O)O,12.922847983320086
COc1ccc(-c2cc(C(C)(C)C)nc(N3CC(C(=O)O)C3)c2-c2nccs2)cc1,12.922847983320086
Cc1nc(N2CCC(C(=O)O)C2)c2cc(-c3cccc(Oc4ccccc4)c3)n(C)c2n1,12.922847983320086
COc1ccc(-c2nc(-c3ccccc3)sc2-c2ncnc(N3CCC(O)CC3)n2)cc1,12.96148139681572
O=C(O)C1CN(c2cc(Oc3ccc(-c4ccccc4)cc3)nc(-c3cccs3)n2)C1,13.076696830622021
O=c1cc(O)n(-c2nsc(-c3ccccc3OCc3ccc(-c4ccccc4)cc3)n2)cn1,13.076696830622021
COc1ccccc1-c1ccc(-c2csc(N3CCC[C@H](C(=O)O)C3)n2)c(-n2ccnc2)c1,13.228756555322953
Cc1ccccc1-c1nc(-c2ccc3c(c2)CN(c2nc(CC(=O)O)cs2)CC3)no1,13.416407864998739
Nc1cc(N2CCc3ccc(-c4noc(-c5ccccc5)n4)cc3C2)nc(-c2ccccc2)n1,13.490737563232042
Cc1nc(Oc2cccc(-c3ccccc3)n2)c2sc(CN3CC(C(=O)O)C3)cc2n1,13.711309200802088
COc1cc(N2Cc3ccc(-c4nsc(-c5cc[nH]c5)n4)cc3C2)nc(-c2ccccc2)n1,13.784048752090222
Cn1c(N2CCC[C@@H](C(=O)O)C2)nc(-c2ccc(Oc3ccccc3)cc2)c1-n1cccn1,13.820274961085254
Cc1nc(OC(C)(C)C)ccc1-c1nc(-c2cccc(CN3CC(C(=O)O)C3)c2)ns1,13.856406460551018
O=C(O)C1CN(c2ccnc(Oc3ccc(-c4cccc(CN5CCCCC5)c4)cc3)n2)C1,13.856406460551018
COc1cccc(-c2sc(N3CC[C@H](C(=O)O)C3)nc2-c2ccc3ncn(C)c3c2)c1,13.96424004376894
O=C(O)CCN1CCc2nc(-c3ccc(Oc4cccc(-n5ccnc5)c4)cc3)sc2C1,13.96424004376894
O=C(O)C1CN(Cc2ccc(-c3csc(-c4ccc(Oc5ccccn5)cc4)n3)s2)C1,14.106735979665885
Cn1cc(N2CCC(C(=O)O)C2)nc1-c1ccc(OCc2nc3ccccc3s2)cc1,14.106735979665885
Cc1nc(-c2ncc(-c3ccc(C(C)(C)C)cc3)s2)sc1CN1CC(C(=O)O)C1,14.142135623730951
O=C(O)C1CCN(Cc2ccc(-c3noc(-c4ccccc4OC(F)(F)F)n3)s2)C1,14.247806848775006
Cc1c(-c2noc(-c3ccc(-c4ccccn4)cc3)n2)csc1CN1CCC(C(=O)O)C1,14.247806848775006
COc1ccc(-c2nc(C3CCN(c4ccnc(-c5ccccc5)n4)C3)no2)cc1Cl,14.2828568570857
O=C(O)CCN1CCc2cc(-c3noc(-c4ccc(Oc5ccccc5)cc4)n3)sc2C1,14.52583904633395
O=C(O)C1CN(Cc2cc(-c3noc(-c4cccc(Oc5ccccc5)c4)n3)cs2)C1,14.52583904633395
