SMILES,cats_euclidean_dist
Cn1nc(-c2cccs2)nc1CNc1nc(-c2cccs2)nn2c(=O)scc12,9.591663046625438
Fc1nc(NCc2ccc(-n3ccnc3)nc2)nc(-n2nc(-c3cccs3)s2)n1,9.746794344808963
Fc1ccc(Nc2nc(-c3ccc(Cn4ccnn4)nc3)nc(-n3ccs3)n2)cc1,10.14889156509222
Cc1nsc(-n2c(-c3ccc(C)o3)nc3ccc(-c4nc5n(n4)CCNC5)cc32)n1,10.392304845413264
c1csc(-c2nc(NCc3ccc4c(c3)OCO4)n(Cc3nccs3)n2)c1,10.392304845413264
c1cc(-c2csc(Nc3csc(-c4nnc(CN5CCOCC5)o4)n3)n2)cs1,10.535653752852738
Cn1c(=S)sc2nnc(-c3nc(NCc4cccs4)nc(-c4ccco4)n3)n21,10.535653752852738
c1coc(-c2csc(Nc3csc(-c4nnc(CN5CCOCC5)s4)n3)n2)c1,10.535653752852738
Cn1nc(-c2cccs2)nc1Sc1nn2cc(-c3ccc(N)nc3)nc2s1,10.862780491200215
Fc1sc(NCc2ccc(-n3cncn3)cc2)nc1-n1nnc(-c2cccs2)n1,11.090536506409418
CSc1nc2c(-c3ccco3)nc(NCc3cn(-c4cccs4)nn3)n2c(=O)s1,11.090536506409418
c1ccc(-n2cc(CNc3nc(-c4cccs4)nn3-c3nccs3)nn2)cc1,11.135528725660043
Nc1sc(=S)nc2ncn(Cc3ccc(-n4ccnn4)c(-c4cccs4)n3)c12,11.224972160321824
Cn1cc(-c2csc(-c3cn(Cc4nnc(-c5cccs5)s4)nn3)n2)cn1,11.224972160321824
c1csc(Nc2nc(-c3ccc(CN4CCOCC4)o3)nn2C2CCSCC2)n1,11.445523142259598
Cc1csc(-c2nc(-c3csc(Nc4ccc5c(c4)OCCO5)n3)n(C)n2)n1,11.445523142259598
c1ccc(-c2nsc(CNc3nc(-c4cccs4)nn3-c3nccs3)n2)cc1,11.489125293076057
C(=N/Nc1ccc(-n2nnc(-c3cccs3)n2)cc1)\c1cn(-c2cccs2)nn1,11.61895003862225
CNc1cccc(N2CCN(c3csc(-c4nnc(-c5nccs5)o4)n3)CC2)n1,11.661903789690601
c1ncc(-c2csc(Nc3csc(-c4nnc(CN5CCOCC5)s4)n3)n2)o1,11.661903789690601
Fc1ccc2sc(-n3nc(-c4nccs4)nc3NCc3cncs3)nc2n1,11.789826122551595
Cc1noc(-c2sc(-c3csc(-c4csc(N5CCNCC5)n4)n3)nc2C)n1,11.789826122551595
CNc1nnc(-c2nc3nc(-c4nc(-c5cccs5)ns4)n(C)c3s2)s1,11.789826122551595
Cc1nc2cc(Cn3nc(-c4cscn4)nc3-c3csc(N)n3)ccc2s1,11.958260743101398
