SMILES,cats_euclidean_dist
COc1cc(Nc2nccc(-c3cnc4ccccn34)n2)ccc1-c1cccc(N2CCC2)n1,9.9498743710662
COc1ccnc(-c2ccc(Nc3cc(-c4cnn(C5CCOCC5)c4)ccn3)nc2)c1,10.392304845413264
Cc1ccc(CNc2cc(-c3ccc(N4CCOCC4)cc3)nc(-c3cccnc3)n2)cn1,10.770329614269007
COc1cc(Nc2nc(-c3cccs3)c3sccc3n2)ccc1S(C)(=O)=O,10.908712114635714
CN1CCC(c2ccc(Nc3nc(-c4cnn5cccnc45)c4ccccc4n3)nc2)CC1,10.954451150103322
Cc1cc(CNc2nccc(-c3cnc4ccc(-c5cnn(C)c5)nn34)n2)ccc1Cl,11.045361017187261
Cc1nc2ccccc2n1-c1nc(N[C@@H](C)c2ccccc2)nc(-n2cnc3ccccc32)n1,11.269427669584644
O=c1c2ccc(Nc3ccc(-c4ccccn4)cn3)nc2n(C2CCCC2)n1CCC1CC1,11.445523142259598
CCOc1ccc2ncn(-c3nc(NCc4ccccc4)c4cnn(C(C)(C)C)c4n3)c2c1,11.61895003862225
c1cncc(-c2nc(Nc3ccc(C4CC4)cn3)cc(-c3cnn(CCN4CCC4)c3)n2)c1,11.61895003862225
Cc1cc(-c2cnc3ccccn23)nc(Nc2cc(OC3CCN(C)CC3)ccn2)n1,11.661903789690601
CCC1CCN(c2nccn3c(-c4ccnc(NCc5ccc(Cl)nc5)n4)cnc23)CC1,11.789826122551595
CCn1c2ccc(Nc3ccc(-c4ncccn4)cc3)nc2c2cc(CN3CCC3)nnc21,11.789826122551595
COc1ccc(-c2nc(Nc3cccc(N4CCOCC4)n3)c3cnccc3n2)cc1C,11.958260743101398
Cc1ccc(-c2cc(Nc3ncc(-c4ccc(CN5CCOCC5)cc4)o3)ncn2)cn1,12.0
C[C@H]1CC[C@H](n2c3cnccc3c3cnc(Nc4ccc(CN5CCC5O)cn4)nc32)CC1,12.041594578792296
CCn1cc(-c2ncc3c4ccccc4n(-c4ccnc(NCc5ccccc5)n4)c3n2)cn1,12.12435565298214
c1ccn2c(-c3ccnc(Nc4ccc(-c5ncc(CN6CCC6)o5)cc4)n3)cnc2c1,12.24744871391589
CCC1CCN(c2cc(C)nn3c(-c4ccnc(Nc5cccc(F)n5)n4)cnc23)CC1,12.288205727444508
c1ccc(-c2coc(CNc3cc(-c4cnc5cnccn45)nc(N4CCCC4)n3)c2)cc1,12.449899597988733
CN1CCC(Oc2ccnc(Nc3nccc(-c4ccc(-c5cccnc5)nc4)n3)c2)CC1,12.449899597988733
COc1ccc(-c2nc(Nc3cccc(N4CCOCC4)n3)c3ccc(C)cc3n2)cc1,12.489995996796797
CCC1CCN(c2ccnn3c(-c4ccnc(Nc5cc(Cl)cn5C)n4)cnc23)CC1,12.569805089976535
CCC1CCN(c2ccnn3c(-c4ccnc(Nc5cccc(OC)c5)n4)cnc23)CC1,12.609520212918492
FC(F)(F)c1cnc(NCc2nnc3ccc(Cl)nn23)nc1OCc1ccccc1,12.609520212918492
Cn1c(N2CCC2)nc2ccc(-c3ccc(Nc4nccc(-c5cccnc5)n4)cc3)nc21,12.767145334803704
Cc1ncc(-c2cc3cnccc3c(Nc3ccc(CN4CCCCC4)cn3)n2)c(C)n1,12.922847983320086
COc1cc(F)c2c(=O)n(-c3ccccc3)c(Nc3ccc(-n4cc(C)nn4)cc3)nc2c1,12.922847983320086
Cc1cc(-c2cnc3c(N4CCCC4)ccnn23)nc(NCc2ccc(OC3CC3)cc2)n1,12.96148139681572
COc1ccc(Nc2nc(-c3cnc4ccccn34)cc(N3CCCC(C)C3)n2)c(F)c1,13.038404810405298
COc1ccc(-c2csc(Nc3ccnc(N4CCC(C(F)F)CC4)n3)n2)cc1C#N,13.076696830622021
