SMILES,cats_euclidean_dist
COc1ccc(-c2nc(Cl)nc(N3CCC(Nc4ccccn4)CC3)c2C#N)cc1,9.9498743710662
N#Cc1cc2ncnc(NCCCOc3ccc(-c4ccc5c(c4)OCO5)cc3)c2s1,10.535653752852738
CCOc1nc(-c2ccc(Cl)cc2)cc(N2CCC(Nc3ncc(C#N)s3)CC2)n1,10.908712114635714
O=C(O)C1CCN(c2nc(-c3ccc(OC(F)F)nc3Oc3ccccc3)cs2)C1,11.832159566199232
Oc1cc(-n2c(SCc3ccccc3)nnc2-c2ccc(OC(F)(F)F)cc2)ncn1,12.328828005937952
COc1ccc(CNc2nc(N3CCOCC3)nc3ccc(-c4ccoc4)cc23)cc1C#N,12.489995996796797
COc1ccc(-c2nc(-c3ccccc3)n3ncnc(NCc4ccc5c(c4)OCO5)c23)cc1,12.806248474865697
COc1ccc(-c2nc(-c3ccc(F)cc3-c3nccs3)cc(N3CC(C(=O)O)C3)n2)cc1,12.96148139681572
COc1ccc(-c2csc(-c3cnc(CN4CCC(C(C)(C)C)O4)c(C(=O)O)c3)n2)cc1,13.114877048604
CC(C)Oc1ccc(-c2nc(Nc3ccco3)nc(N3CCN(C(C)(C)C)CC3)c2C#N)cc1,13.2664991614216
COc1ccc(CNc2nc(-c3ccc(OC(F)(F)F)cc3)nc3nc(F)nn23)cc1,13.2664991614216
COc1ccc(-c2csc(Oc3ccc4c(c3)CCN(c3ccc(C(=O)O)cn3)C4)n2)cc1,13.30413469565007
CNc1ncnc2nc(-c3ccc(OCc4ccc(Cl)nc4-c4ccccc4)cc3)cn12,13.341664064126334
FC(F)(F)c1ccc2oc(CCNc3ncnc4c3cnn4CC3CCCCC3)nc2c1,13.379088160259652
COc1ccc(CNc2nc(-c3cnc(Cl)s3)c(C#N)c(N3CCCCC3)n2)cc1,13.379088160259652
CN1CCC(Oc2ccc(-c3cn(CC4CCCCC4)c4ncnc(N)c34)cn2)CC1,13.45362404707371
COc1ccc(-c2nc(N3CCC(C(=O)O)C3)sc2-c2ccc(OC(C)(C)C)cc2)cc1,13.527749258468683
O=C(O)c1ccc(-c2ccccc2)cc1Oc1ncnc2sc(CN3CCOCC3)cc12,13.601470508735444
CN1CCCN(Cc2cc3c(N)nc(-c4ccc(Oc5ccco5)cc4)nc3s2)CC1,13.601470508735444
Cc1nc(-c2ccc(N3CCC(C#N)CC3)cc2)sc1CSc1ncc(F)c(N)n1,13.638181696985855
Oc1nc(-c2ccc(Oc3cccc(SCc4ccccc4)c3)cc2)nc2ncnn12,13.711309200802088
COc1ccc(-c2nc(-c3cc(-c4ccccc4)nn3O)c3n2-c2ccccc2OC3)cc1,13.711309200802088
FC(F)(F)c1ccc(-c2nnc(CNc3cc(OCc4ccccc4)ncn3)s2)cc1,13.820274961085254
CC(=O)Oc1ccoc1-c1csc2ncnc(NC3CCN(Cc4ccccc4)CC3)c12,14.0
COc1cc2ncnc(NC3CCN(c4sc5ccccc5c4C#N)CC3)c2cc1OC,14.0
CCn1cnc2c(O)nc(-c3ccc(OC(F)(F)F)cc3Sc3ccccn3)nc21,14.0
O=C(O)C1CCCN(Cc2ccc(-c3ncnc(SCc4ccc(F)cc4)n3)s2)C1,14.142135623730951
Cc1nccc(-c2csc(-c3nc(N)c4cc(CN5CCC(C)CC5)sc4n3)c2)n1,14.177446878757825
Nc1ncnc2nc(-c3cccc(N4CCC(CCOc5ccccc5)CC4)c3)sc12,14.177446878757825
COc1ccc(-c2cnc(N3CC(C(=O)O)C3)nc2Sc2cc3c(s2)CCCC3)cc1,14.2828568570857
