SMILES,cats_euclidean_dist
CNc1nc(-c2ccc(Cn3cncn3)cc2)c(-n2nnc(-c3cccs3)n2)s1,9.746794344808963
Sc1nc(-c2nncs2)n(-c2ccc(Oc3ccc(-n4nccn4)cc3)cc2)n1,9.797958971132712
COc1ccc2nc(Oc3ccc(-n4ncc(-n5nc[nH]c5=S)n4)cc3)sc2n1,9.9498743710662
COc1ccn2nc(-n3cc(CNc4nc(-c5cccs5)cs4)nn3)nc2c1F,10.344080432788601
CNCc1nc(-c2cccs2)nn1-c1nnc(-c2ccc3nsnc3c2)s1,10.344080432788601
CNc1csc(-n2cc(-c3cn(-c4ccc5sc(C(F)F)nc5c4)nn3)nn2)n1,10.344080432788601
CSc1csc(-n2cc(CNc3nc(-c4ccc5c(c4)OCO5)cs3)nn2)n1,10.392304845413264
c1ccc(Nc2nnc(-c3cn(-c4ccc(Cn5cncn5)cc4)nn3)s2)nc1,10.392304845413264
c1cn(Cc2ccc(-c3csc(Nc4nnc(-c5nccs5)s4)n3)cc2)nn1,10.535653752852738
c1csc(-c2nnc(C3CCN(Cc4ncc(-c5nnsn5)s4)C3)s2)c1,10.583005244258363
FC(F)c1c(NCc2ccc3c(c2)OCO3)csc1-n1cc(-c2nnsn2)nn1,10.583005244258363
Nc1cn(Cc2ccc(-c3snnc3-c3cc(-c4csnn4)sn3)cc2)cn1,10.677078252031311
c1cc(-c2csnn2)ccc1Cn1cnc2nc(-c3cn(C4CCNC4)nn3)sc21,10.677078252031311
Fc1sc(-n2nnc(-c3cccs3)n2)nc1NCc1ccc(-n2ccnn2)cc1,10.723805294763608
Cn1c2nc(O)sc2c2nc(CSc3nnc(-c4ccc(F)cc4)s3)nn21,10.723805294763608
CNc1ncc(-c2nc3c(ncn3Cc3sc(-c4cn(C)nn4)nc3F)s2)s1,10.723805294763608
CNc1nc(-c2cn(-c3ccccc3)nn2)nc2sc(=S)n(Cc3ccon3)c12,10.723805294763608
S=C(Cn1ncc(-c2cnc(-c3csnn3)s2)n1)Nc1ccc(-n2cccn2)cc1,10.770329614269007
Cc1nc(-c2ccc(Oc3cc(-n4nn[nH]c4=S)sn3)s2)n(-c2ccccc2)n1,10.862780491200215
C(=N/Nc1cccc(-n2nccc2-c2nnn(-c3cccs3)n2)c1)\c1ccncc1,10.908712114635714
CNc1nsc(-n2ccc(-c3cc(F)cc(-n4cnnc4-c4cccs4)n3)n2)n1,10.908712114635714
COc1ccc(-n2sc3cc(-c4nc(-c5ccc6c(c5)CNCC6)no4)nnc32)nc1,10.908712114635714
c1cc(CNc2nc(-c3cccs3)cs2)cc(-n2nnc(-c3csnn3)n2)c1,10.908712114635714
c1csc(-c2ccc(CNc3nc(-n4cc(-c5nnsn5)nn4)cs3)cc2)c1,10.908712114635714
c1cc(NCc2cncs2)nc(-n2ccc(-c3nnc(-c4csnn4)s3)c2)n1,10.954451150103322
O=C(Cn1cc(-c2cc(-n3nccn3)ns2)nn1)Nc1ccc2ncsc2c1,10.954451150103322
Fc1sc(NCc2ccc(-n3cncn3)cc2)nc1-n1nnc(-c2cccs2)n1,11.090536506409418
COc1ccc(-c2nnc(CNc3nc4nc(C(F)(F)F)ccc4s3)s2)cn1,11.090536506409418
Cc1nsc2cc(-c3nn(-c4ccnc(NCc5csnn5)n4)s3)ccc12,11.090536506409418
Cn1c(-c2ccc(CN3CCC(C(=O)O)C3)s2)nc2sc(-c3csnn3)nc21,11.090536506409418
CSc1nnc(-c2cn(-c3ccc(/C=C/C(=O)Nc4nccs4)cc3)nn2)s1,11.135528725660043
c1cn(-c2nc(NC3CCSCC3)cc(Oc3ccc(-n4ccnn4)s3)n2)cn1,11.135528725660043
CSc1ncc(-c2cnc(-n3cc(-c4cn(-c5ccccc5)nn4)nn3)s2)s1,11.180339887498949
CNc1cc(-n2nnc(-c3cccs3)n2)nc(-n2c(F)cnc2-c2cccs2)n1,11.269427669584644
NCc1ccc(-c2cn3nc(Oc4ccc(-n5nns5)cc4)sc3n2)s1,11.269427669584644
CSc1nnc(-c2cc(-c3nc(N)cs3)n(-c3ccc4ncsc4c3)n2)s1,11.40175425099138
Cn1c(=S)[nH]c2c1nc(-c1cccs1)n2Cc1ccc(-c2nnsn2)nn1,11.40175425099138
O=C(/C=C/c1ccc(-n2nc(-c3csnn3)s2)cc1)Nc1nnc(N2CCC2)s1,11.445523142259598
Cc1sc(Cn2c(=O)sc3ccc(O)nc32)cc1-c1nc(-c2cscn2)no1,11.489125293076057
Cn1ccn(Cc2ccc(-c3snnc3-c3nnn(-c4cccs4)n3)cc2)c1=N,11.489125293076057
Nc1nc(SCc2nc3ccc(-c4nnc(-n5cccn5)s4)cc3s2)cs1,11.575836902790225
c1ccc2c(c1)nc(Oc1ccc(-n3cc(-c4csnn4)nn3)s1)n2CC1CCN1,11.575836902790225
CNc1nnc(-c2ccc(Cn3cc(-c4nc5c(s4)CCCC5)nn3)nc2)s1,11.61895003862225
Nc1nc(-n2cc(/C=C/c3cccc(-n4snc4-c4nccs4)c3)nn2)cs1,11.61895003862225
c1ccc(-n2nnc(-c3cc(Oc4nc5c(s4)CCNCC5)sn3)n2)cc1,11.61895003862225
O=C(O)c1cscc1-c1csc(-c2cn(Cc3ccc(-n4ccnc4)nn3)cn2)n1,11.661903789690601
CSc1ccc2ncn(Cc3ncc(-n4nnnc4-c4cscn4)s3)c2c1,11.704699910719626
NCc1sc(-n2ccc(-c3nccs3)n2)nc1Oc1ccc(-n2nccn2)cc1,11.74734012447073
OC[C@@H]1COc2ccc(-c3cnn(-c4nc(-c5nnn(-c6ccccc6)n5)cs4)c3)cc21,11.789826122551595
O=C(O)Cc1cnc(Oc2cccc(-n3cnn(-c4nccs4)c3=S)c2)s1,11.832159566199232
Nc1nc(-c2csc(-n3cc(CSc4nc5ccccc5s4)nn3)n2)cs1,11.916375287812984
Nc1cn(Cc2ccc(-c3nc(-n4nccn4)sc3-c3csnn3)c(F)c2)cn1,11.916375287812984
COc1ccc(-c2nnn(-c3nc4c(s3)CN(c3cc(N)cc(C)n3)CC4)n2)s1,11.958260743101398
Fc1nn(-c2nc(NCc3cn(-c4ccccc4)nn3)nc(-c3cccs3)n2)s1,11.958260743101398
Cc1nnc(-c2cnn(-c3nc(SC(F)(F)F)nn3-c3ccc(O)cc3)c2)s1,11.958260743101398
c1cnn(-c2ccc(-c3ccc(CNc4nnc(-c5nccs5)s4)s3)nn2)c1,11.958260743101398
CNc1ncc(-c2nnn(-c3ccc(Oc4cnc5sccc5n4)cc3)n2)s1,12.0
Cc1cc(-n2nnc(-c3csnn3)n2)ccc1Cn1cnc2ccc(C(=O)O)cc21,12.041594578792296
Nc1nccc2cc(CSc3nc(-n4cc(-c5cccs5)nn4)ns3)cn12,12.083045973594572
CNc1nsc(-n2nc(-c3ccc4c(ccn4C)c3)c(-c3ccc4ncnn4c3)n2)n1,12.12435565298214
C[C@H](Nc1nc2cnccc2s1)c1ccc(-n2nnc(-c3nccs3)n2)s1,12.12435565298214
c1csc(NCc2cn(-c3ncc(-c4ccc5c(ncn5C5CC5)n4)s3)nn2)n1,12.12435565298214
Oc1ccc2c(c1)CCN(CCn1nnc(-c3csc(-c4cscn4)n3)n1)C2,12.12435565298214
Nc1nc(SCc2nnc(-c3nc4ccc(C5=NCCO5)cc4s3)s2)cs1,12.12435565298214
c1ccc(-n2cc(-c3nnn(-c4ccc(Oc5cccc6c5CCN6)nc4)n3)nn2)cc1,12.165525060596439
Cn1nnc2cc(-c3nn(-c4nnc(NCc5ccc6c(c5)OCO6)s4)s3)ccc21,12.165525060596439
CNc1c(F)nn(-c2ccc(Oc3nc4ccccc4s3)nc2)c1-c1nnsn1,12.165525060596439
Cc1noc(-c2nnc(N3CCN(c4nc(-c5cccs5)cs4)CC3)s2)n1,12.206555615733702
c1csc(-c2nnc(SCc3cn(-c4ccncn4)nn3)n2-c2cccs2)c1,12.206555615733702
c1ccc(-n2c(SCc3cn(-c4nccs4)nn3)nnc2-c2cccs2)cc1,12.24744871391589
S=c1[nH]nnn1-c1ccc(Oc2ccc(-n3cc(-c4cccs4)nn3)s2)nc1,12.24744871391589
C(=N/Nc1nc(-n2cc(-c3cccs3)nn2)ns1)\c1ccc(-n2ccnc2)s1,12.288205727444508
COc1ccc(-n2cc(-n3cc(-c4csc(-c5cccs5)n4)nn3)nn2)c(O)c1,12.288205727444508
COc1ccc(-n2nnc(-n3scc(-c4nnsc4-c4ccccc4)c3=N)n2)cc1,12.288205727444508
S=c1[nH]c(-c2nc(-c3cscn3)ns2)nn1-c1ccc(Cn2ccnc2)cc1,12.288205727444508
Cn1cnc(-c2nc3sc(Oc4ccc(-c5cn(C6CNC6)nn5)cc4)nc3s2)n1,12.328828005937952
O=C(O)c1nsnc1-c1ncc(-c2cn(Cc3cccs3)c(N3CCCC3)n2)s1,12.328828005937952
CNc1nsc(-c2cn(-c3cc(Oc4nc5ccccc5s4)ns3)nn2)n1,12.328828005937952
Cn1nc(CSc2nnc(C(C)(C)C)s2)cc1-c1nnn(-c2ccccc2)n1,12.36931687685298
O=C(O)/C=C/c1ccc(-n2cc(-c3nnn(-c4ccsc4)n3)c(-n3cccc3)n2)cc1,12.36931687685298
Cn1ccc2nc(-c3nnn(-c4ccc(Oc5nc6ccccc6s5)nc4)n3)n(C)c21,12.36931687685298
C[C@H](c1ccc(-n2cc(-c3csnn3)nn2)cc1)N1CCC(n2cnc3ccccc32)N=N1,12.36931687685298
Nc1ccn(-c2nnc(-c3ncc(CN4CCC(c5nccs5)CC4)s3)s2)n1,12.409673645990857
Nc1ncc(Oc2ccc(-n3cnc(-c4cn(-c5cccc(F)c5)nn4)n3)cc2)s1,12.409673645990857
COc1nnc(-c2ccc(CN3CCC(c4nsc5c(N)ncnc45)C3)s2)s1,12.409673645990857
COc1cc(-n2nnc(-c3nccs3)n2)ccc1CN1CCCc2nc(N)sc2C1,12.409673645990857
C(=N/Nc1cccc(-n2nnc(-n3cc(-c4nccs4)cn3)n2)c1)\c1cccs1,12.449899597988733
c1cnn(-c2nc3nc(-c4ccc(Cn5cnc(-c6ccsc6)n5)cc4)[nH]c3s2)n1,12.449899597988733
c1ccc2sc(Oc3ccc(-n4nnc(NC5CCSCC5)n4)cc3)nc2c1,12.449899597988733
Sc1nnc(-c2ccc(CCn3cc(-n4ncc5cccnc54)nn3)s2)s1,12.449899597988733
Cc1ccc(-c2csc(N3CCC(Nc4nnc(-c5nccs5)s4)C3)n2)o1,12.449899597988733
COC1CNCc2nc(-c3c(C)nc(-c4cccs4)n3-c3nc(C)ns3)sc21,12.489995996796797
c1csc(-c2nnc(C3CCN(Cc4ncc(-c5csnn5)s4)C3)s2)n1,12.489995996796797
c1ccc2sc(Oc3ccc(-n4ncc(-c5coc(N6CCNC6)n5)n4)cn3)nc2c1,12.489995996796797
Cn1cnc(-c2cn(-c3ccc(Oc4ccn(-c5nc6ccccc6s5)n4)nc3)nn2)c1,12.529964086141668
COc1ccc2c(n1)sc1ncn(Cc3ccc(-n4nnc(-c5nccs5)n4)cc3)c12,12.529964086141668
O=Cc1nn(-c2ccc(CNc3nnc(-n4ncc5cccnc54)s3)s2)s1,12.609520212918492
OC1C(c2ccncn2)CCN1Cc1csc(-c2csc(-c3csnn3)n2)n1,12.609520212918492
CC(=O)Nc1nnc(SCc2ccc(-n3nnc(C(C)(C)C)n3)s2)s1,12.649110640673518
c1nc(-c2cn(-c3nsc(NCc4ccc5c(c4)OCO5)n3)nn2)cs1,12.649110640673518
Cc1nc(-n2ccnn2)ccc1CSc1nnc(-c2cc3c(s2)CN=CN3)s1,12.649110640673518
CC(C)(CNc1nc(-n2nnc(-c3cscn3)n2)cs1)c1ccc2c(c1)OCO2,12.649110640673518
CC1OCc2cc(-n3nc(NCc4csnn4)nc3-c3nccs3)ccc2O1,12.649110640673518
O=C(Nc1nnc(SCc2ccc(-n3ncnn3)s2)s1)c1cccs1,12.649110640673518
O=C(O)c1ccc(-c2nc3c(ncn3Cc3ccc(-n4ccnn4)cc3)s2)s1,12.68857754044952
c1csc(-c2nnn(-c3ccc(OCc4nnc(-c5nccs5)s4)cc3)n2)c1,12.68857754044952
Cn1nc(-c2nc(-n3cc(CSc4nc5ccccc5o4)nn3)c[nH]2)sc1=S,12.727922061357855
CSc1nnc(-c2nnn(-c3ccc(Oc4nc5c(s4)CNCC5)cc3)n2)s1,12.767145334803704
Cc1nccc(N2CCC(Nc3nc(-n4cc(-c5cccs5)nn4)cs3)CC2)n1,12.767145334803704
Cc1ccc(-n2ncc(C(=O)O)c2Oc2ccc(-n3nc4ncsc4n3)cc2)s1,12.806248474865697
c1csc(-c2nsn2-c2ccc(Oc3ccc4nnc(CN5CCC5)n4n3)cc2)n1,12.806248474865697
Cc1nnc(Nc2ccc3nc(Sc4ccc(-n5ccc(F)n5)cc4)nn3n2)s1,12.806248474865697
Cc1nc(S)n(-c2nn(-c3ccc(Oc4nc5ccccc5s4)nc3)nc2F)n1,12.806248474865697
Oc1nnc(-c2cccc(-n3ncc(CSc4nc5cccnc5s4)n3)c2)s1,12.806248474865697
