SMILES,cats_euclidean_dist
Cn1nnc2cc(/N=N/c3nc(Nn4cccn4)sc3-c3ccsc3)ccc21,9.327379053088816
CSc1ccc(-c2nc3sc(N/N=C/c4ccc(-n5cncn5)cc4)nn3n2)cc1,10.0
COc1ccc(-c2nc3sc(N/N=C/c4nc5sccc5s4)nn3n2)cc1,10.14889156509222
Cc1ncn(-c2ccc(/C=N/Nc3nc4ncn(-c5cscn5)c4s3)s2)n1,10.344080432788601
Cn1cnnc1-c1nc2nc(N/N=C/c3ccccc3)sc(=S)c2n1-c1ccco1,10.535653752852738
c1csc(-c2nsc(-c3nnn(CCNc4nccs4)c4nccc3-4)n2)c1,10.535653752852738
Cc1ccc(-c2nc3c(=S)sc(N/N=C/c4ccc(-n5ccnn5)cc4)nn3n2)o1,10.583005244258363
Cc1ncn(-c2ccc(/C=N/Nc3nc4nc(-c5cccs5)nn4s3)s2)n1,10.723805294763608
Cn1c(=N)sc2cc(OCCn3cnn4nc(-c5ccco5)nc4c3=S)ccc21,10.770329614269007
C/C(=N/Nc1nc2nc(-c3ccc(C)o3)nn2c2nc3sccc3n12)c1cccs1,10.770329614269007
CSc1nc(-c2nc3cnn(-c4ccc(O)cc4)c3s2)n(-c2cccs2)n1,10.770329614269007
CCOc1ccc(-c2csn3c(-c4noc(-c5cccs5)n4)nnc23)cn1,10.862780491200215
Cn1c(-c2ccco2)nc2sc(-c3cn(CSc4ccnc(N)n4)s3)nc21,10.908712114635714
C/C(=N/Nc1nsc2nc(-c3ccc(-n4nccn4)cc3)cn12)c1nccs1,10.908712114635714
N#Cc1cn2nc(-c3cccs3)nc2nc1NCc1nc(-c2cccs2)ns1,10.908712114635714
C/C(=N\Nc1nn2nc(-c3ccc(-n4nccc4F)cc3)nc2s1)c1nccs1,10.908712114635714
S=c1sc(N/N=C/c2ccc(-n3cncn3)cc2)nn2nc(-c3ccco3)nc12,10.954451150103322
COc1ccc2c(c1)OCc1cc(-c3nsc(N/N=C/c4cnc5ccccn45)n3)oc1-2,11.090536506409418
N#Cc1cnc(-c2cn3cc(-c4nc(-c5cccs5)ns4)sc3n2)n1CCO,11.135528725660043
Oc1ccc(-n2ncc3c2-n2cc(-c4nc(CSc5cscn5)no4)nc2-3)cc1,11.269427669584644
S=c1sc(N/N=C/c2ccc(-n3nccn3)cc2)nn2nc(-c3cccs3)nc12,11.313708498984761
COc1ccc(-c2cn3nc(N/N=C4\COc5cc(-c6nccs6)cn54)sc3n2)cn1,11.313708498984761
Cn1cnc2sc(-c3csc(N/N=C/c4cnn(-c5ccccc5)n4)c3)nc2c1=O,11.445523142259598
C/C(=N\Nc1nn2nc(-c3ccccc3)nc2s1)c1nc(-c2cccs2)ns1,11.61895003862225
Cn1c(-c2cccs2)nc2nc(-c3cc4c(O)nc(N5CCOCC5)nc4o3)sc21,11.61895003862225
Cc1ncn(-c2ccc(/C=N/Nc3nn4nc(-c5nccs5)cc4s3)cc2)n1,11.61895003862225
Cn1cc2c(N/N=C/c3ccc(-n4nccn4)s3)nc(-c3ccc(F)s3)nc2n1,11.61895003862225
S=c1sc(N/N=C/c2ccc(-n3cncn3)cc2)nc2c1nnn2-c1ccccc1,11.661903789690601
