SMILES,log-likelihoodog
Cc1ccc2nc(-n3ncc4sc(=S)n(NC(=O)c5nc(C)no5)c43)n(C)c2c1,25.429709246975875
c1ccc(-c2nn3cccc3n2Cc2ccc(Nc3nc(-c4nccs4)ns3)nn2)nc1,24.253157313974217
Cn1nc(N2CCC(c3cccs3)C2)c(C(=O)O)c1-c1nc(-c2nccs2)no1,22.919035279960365
Cc1nc(-c2nc(N/N=C3\CCCC34CCN(C)CC4)n(-c3ncsn3)n2)cs1,22.45730725605627
CSc1nsc(=S)n1-c1ccc2c(c1)nc(-c1nccs1)n2-c1nccc(N)n1,22.372280754804432
Clc1cnccc1Cn1cc(-c2cnc3nc(Nc4ncccn4)sc3n2)cn1,22.319174511608363
Cc1csc(-c2nc(N3CCOCC3)nc3cnc(NCc4cscn4)nc23)n1,21.916836564565056
Nc1nc(-c2ccc3c(c2)OCCO3)nnc1SCc1nc(-c2cnsc2)cs1,21.313978021932787
Cn1nc(-c2nc3nc(CC4CCC4)sc3s2)c2c(N)nc(-n3cccn3)nc21,21.230766298326742
Cn1c(-c2csc(N3CCC(c4nccs4)C3)n2)nc2sc(C(=O)O)nc21,21.223880227274044
c1ccc2sc(SCc3cc(NCc4nncs4)c4nncn4n3)nc2c1,21.188272691040055
CSc1ccc2nc(N)c3nnc(SCc4nc(-c5ccco5)ns4)n3c2c1,21.148596259040044
c1ccc2c(c1)nnn2-c1nc(NCc2ccc3c(c2)OCO3)nc(-c2cncs2)n1,20.113368571412607
Nc1nc(CSc2nnc(N3CCSCC3)n2-c2nccs2)nc2ccccc12,20.01272145662796
CNc1nc(-c2nccs2)nc(-n2cnc3c(N4CCCCCC4)nc(C)nc32)n1,19.941472189280827
Cn1c(CNc2nc(-n3ccnc3)nc(-n3cnc4ccccc43)n2)nc2ccccc21,19.899637274477755
Nc1nnc(Sc2nn(-c3cc(N4CCCCC4)ccn3)c3ncsc23)s1,19.88764404912269
Cc1noc(-c2nc(Nc3nc(N4CCCCCC4)cs3)nc(N3CCCC3)n2)n1,19.821391432252113
Cn1nc(N2CCC2)nc1Sc1nc2c(N)nc(-c3nc4ccccc4s3)cc2s1,19.67235508739179
Cc1nnc(-c2nc(N)c3cc(-c4csc(CN5CCOCC5)n4)sc3n2)s1,19.290189740545983
Cc1nsc(-c2nccc(Nc3nc(-c4nccs4)nn3C3CCSC3)n2)n1,19.22155459035212
