SMILES,log-likelihoodog
Cc1nsc(-c2ccn(-c3ccc(Oc4ccc(N5CCC(=N)NC5)nn4)cc3)n2)n1,33.998493047249845
CCn1c(Nc2ccnc(-c3cncs3)c2)nc2c1COCn1nc(C)nc1S2,31.719144883945454
Cn1nc(SCc2csc3c(N4CCC4)ncn23)nc1-c1ccc(C(=O)O)nc1,31.04800980858047
Cc1nn(-c2nc(Cl)nnc2NC2CCC3(CCN(C)C3)O2)cc1-c1nccs1,29.899039539174495
CNc1nccc2nc(-c3cn(-c4ncsc4-c4nccs4)c(C)n3)nn12,29.582186050080317
C=CNc1csc(-c2nc(-c3ccnc(Cn4nnc5ccccc54)c3)ns2)n1,29.326443296556693
Cn1ncc2ccc(-c3nnn4nc(CSc5nc(C(C)(C)C)ns5)n(C)c34)cc21,28.992674543465732
Cc1ccn(-c2cnc(NC3CCOCC3)c3cc(-c4nc(-c5cncs5)no4)cn23)n1,28.891004696499998
CSc1cc2c(Nc3nccc(-c4nccs4)n3)nc(-n3cnc(C)n3)nn2c1,28.873150720011957
Cc1ccn(-c2nc(Nc3sc(C)c4c3COC4)nc(-n3ccc4cccnc43)n2)n1,28.709631201079247
Cc1cc(O)nc(C2CCN(c3nc(-c4ccn5nc(Cl)nc5n4)cs3)CC2)n1,28.49728303950384
CNc1ncc(Sc2nc3cc(OC)c(-c4cscn4)nc3s2)n2ccnc12,28.47442860092088
Cc1nc(C)c(-c2nc(N3CCC3)c3ncc(-c4nc5c(cnn5C)s4)n3n2)s1,28.109160306674877
Cc1ccn(-c2cccc(-c3cc(-n4ccnc4)nn3-c3cc(C(=O)O)cs3)n2)n1,28.003956464822085
Cc1ncc(Sc2nc(N3CCCCC(O)=N3)n3cc(-c4cnn(C)c4)nc3n2)s1,27.564560415632883
CCc1nsc2cc(-c3ncnc(Nc4ccc(N5CCOCC5)cc4)n3)sc12,27.416134730868073
Cn1nncc1-c1cc2sc(Sc3cnccn3)nc2c(Nc2ccccn2)n1,27.30268516800218
Cc1cc(-n2ncc3c(-c4nccs4)cnn32)nc(NCc2cccc3c2OCO3)n1,27.28358396549163
Cn1c(-c2ccnn2Cc2cccs2)cnc1Nc1cc(-n2cncn2)ns1,27.283293278443015
Cc1ncc2cc(-c3nnc(Nc4ccsn4)nc3N3CCCCC3)n(C)c2n1,27.241534701192787
Cc1nsc(-c2nc3ccc(-c4nc(O)sc4NC4CCOCC4)nc3s2)n1,26.968121700749336
Cc1nsc(-c2nc3n(c2-c2nnc(Nc4ccccc4)s2)C2OC(C)(C)CN32)n1,26.930642634731566
Cn1nccc1-c1nnc(C2CC2)n1-c1ccnc(-c2nc(S)nc3scnc23)c1,26.788916720878767
C#Cn1nc(-c2cnc(Nc3ccc(C(=O)OC)cc3)n3nc(Cl)cc23)nc1C,26.78746368302898
Cn1c(-c2nccs2)nn2c(-c3cc(Nc4cc(N5CCC5)ncn4)ncn3)ccc12,26.77957188784184
Cc1csc2nc(-c3ncc4c(n3)nc(Sc3cncn3C)n4C3CCNCC3)cn12,26.75289503724974
