SMILES,log-likelihoodog
CNc1nccc(-c2cnc3c(c2)c2c4cnccc4n(C4CCOC4)c2n3CC(C)C)n1,29.772407345479873
Cc1nc(CCNc2ncnc3cc(-c4ccc5c(c4)OCO5)ccc23)cc2c1ncn2C,29.479379054199953
CCC1CCCN1c1ccc(-c2nc(Nc3cccc4ccccc34)n3ncnc3n2)cn1,28.94223438687044
COc1cc(-c2cccc(-c3cc(C4CCNCC4)nn3C)n2)cc2oc(C3CC3)nc12,28.528945865387822
COc1ccc(NCc2nc3cnc4oc(-c5ccc(F)cc5)nc4c3s2)cc1F,27.934030759658896
Cc1cc(Nc2nc(N3CCCC3)nc3cnccc23)nc(-n2c(C)nc3ccccc32)c1,26.962105757174633
COc1cccc(NC2=Nn3cnc4cccc(c43)N2c2ccc(C3CCCO3)nc2C)c1,26.795638570676136
COc1cc(CNc2nccc3c(-c4cnn(C)c4)cncc23)cn2c1nc1ccccc12,26.668549504128585
CCOc1sc(C(=O)Nc2ccc(N3CCCC3)cc2)nc1-c1cnc2ncsc2c1,26.448210532511002
COc1ccc2ncc(-c3nc(NCc4cccc(C(F)F)c4)c4ccncc4n3)n2c1,26.204215115572005
Cc1noc(-c2ccc(NCCn3cc(-c4ccccc4)c4cnc5c(c43)COC5)cc2)n1,26.016128339906878
Cc1cc2ccc(CNc3ncc(-c4cccnc4)n4cc(-c5cnn(C)c5)nc34)cc2o1,26.004233352197257
CN(C)c1nc2cc(-c3cccnc3)nc(NCc3cc(C#N)nc(C(C)(C)C)c3)c2s1,25.859460871845002
Cc1cc(-c2nc(Nc3cc4ccccc4n3CC(C)(C)C)no2)cc(N2CCOCC2)n1,25.73172762316083
Cc1ccc(CNc2nnc(-c3ccc4ncn(Cc5cccc(F)n5)c4n3)s2)cc1,25.712241920841187
Cc1ccccc1-c1cc(CNc2nc(-c3cnc4ccccn34)cn3ccnc23)cnn1,25.65875976970532
COc1cc(-c2cc(C(=O)O)ccc2-c2nc(C)nn3cccc23)ccc1N1CCCCC1,25.51135084408462
Cn1cc(-c2cc(-c3cnn(C)c3)c3cncc(NCc4cnccc4Cl)c3n2)cn1,25.43621405922774
Cc1ccc(Nc2ncnc3ccc4ncc(-c5cnn(C)c5)nc4c23)cc1CN1CCCC1,25.307042133381053
CC1CCCN1c1nc(NCc2ccc3c(cnn3C)c2)cc(-c2ccc3ncncc3c2)n1,25.217242662503324
Cc1cccnc1-c1cc(Nc2nccc(-c3cccnc3)n2)sc1CN1CCOC1,25.066947211281278
O=c1c2ccc(Nc3ccc(-c4ccccn4)cn3)nc2n(C2CCCC2)n1CCC1CC1,24.832412458016208
Cc1ncn(-c2ccc(Nc3nc(-c4cc(C)c5c(ccn5C)c4)cn4ccnc34)cc2)n1,24.71066034382722
COc1ccc(-c2nc(-c3cncc(Nc4cccc(C=O)c4)n3)cc3sncc23)cc1,24.615214863380867
Cc1ccc(-c2ccc3nnc(-c4ccnc(NCc5ccc6c(ccn6C)c5)c4)n3n2)cn1,24.5735136819323
COc1cc(Cl)cc(-c2ccc(Nc3ncnc4c3ncn4CC3CCOC3)nc2)c1,24.546512051660848
COc1cc(Nc2ncc(C3CCCCO3)c3cccnc23)nnc1CN1CCCCC1,24.52385593602603
c1ccc2nc(Nc3ccc(-c4nc5nocc5n4CCCN4CCCC4)cc3)ncc2c1,24.340225070203648
CCn1cc(-c2ccc3c(c2)OCO3)cc1CNc1nccc(-c2cnc3ccccn23)n1,24.33376676544797
Cc1cc2nccn2c(CNc2cccc(-c3ccc4ncn(C5CCOCC5)c4n3)c2)n1,24.22614280408548
CN(C)c1ncc2c(n1)n(C1CCCC1)c1cc(-c3ccc(NCc4ccccc4)cn3)nn21,24.14425698422878
Cc1cccc(COC(=O)c2ccn3nc(Nc4ccc(N5CCCCC5)cc4)ncc23)n1,24.126902539067913
CN(C)c1cccc2c1cnn2-c1ccnc(NCc2ccc3c(c2)oc2ccccc23)n1,24.10112253256464
Cc1cc(Nc2ncc(-c3nc4ccccc4cc3C)o2)ncc1CN1CCOCC1,23.997259683088394
Cc1ccc(-c2ccnc(NCc3ccc(Cl)c(-c4ccc5ncnn5c4)c3)n2)cn1,23.99296790477506
Cc1nc2cccc(-c3nc(Nc4cc(CN5CCCC5)nn4C)nc4ccccc34)c2o1,23.88904318335318
COc1cc(-c2ccnc(C3CO3)c2)ccc1Nc1nccc(-c2cnc3ccccn23)n1,23.825669099833167
COc1nn(C2CCCC(C(F)F)C2)cc1-c1ccnc(Nc2ccc3c(c2)OCO3)n1,23.77554320479329
Clc1nc(Nc2ncnc3c4ccccc4n(CCCn4cccc4)c23)nc(C2CC2)n1,23.699176958204863
CC(C)(CF)Oc1cccc(Nc2nc3ccc(N4CCCCC4)cc3n3ncnc23)c1,23.543664588637174
Cc1ccc(-c2cc(N3CCCC3)nc(NCc3ccc(-c4nncs4)cn3)n2)cc1,23.446667082999607
Cc1ccc2nc(-c3ccnc(Nc4ccnc(N5CCOC(C)(C)C5)n4)c3)sc2c1,23.42834918673974
Cc1cccc(-c2ccc(NCc3ccnc(-c4cnc(N5CCCC5)cn4)n3)cc2)n1,23.425282755340675
c1coc(CNc2nc3ccc(-c4ccc(CN5CCCCC5)nn4)cc3n2C2CC2)c1,23.401715432353868
Cn1cc(-c2ccnc(NCc3ccc(-c4cccc5nc(C6CC6)cn45)cn3)c2)cn1,23.35489198625079
C=CCc1ncc(-c2ccc3nc(Nc4ccc(N5CCOCC5)cn4)ncc3c2)c(C)n1,23.32573936609914
CN1CCC(COc2cnc3nccc(Nc4ccc(-c5nccs5)cc4)c3n2)CC1,23.324392173506585
CN(C)c1nccc(-c2ccc3nccc(NCc4ccc5c(Cl)cccc5n4)c3n2)n1,23.280947117450733
Cc1ccc(-c2nc(NCc3ccccc3)c3nc(N4CCC(C)CC4)ncc3n2)cn1,23.18813277093813
Cc1cc(-c2cccc(C(=O)O)c2)cc(CNc2nccc(-n3ccc4ccccc43)n2)n1,23.109145249693405
CCCn1c(=O)c2nc(Sc3ccccn3)nc(Nc3ccccc3)c2c2cnccc21,23.06394164922936
Cc1cn2c(-c3cnn(C)c3)cnc2c(Nc2cn(Cc3ccncc3)c3ccccc23)n1,23.057606988516426
CC(C)c1ccnc(Nc2nc(N3CCC(F)CC3)nc3c2cnn3-c2cccnc2)c1,23.04810739330767
O=C(O)c1ccc(-c2cccc(CNc3cc(-c4cccc(N5CCOCC5)n4)no3)c2)cc1,23.04388016405622
COc1cc(-c2cnc(Nc3ccnc(CN4CCCCC4)c3)nc2)cc2csnc12,23.029696494957086
CCn1ccc2c(N3CCOCC3)nc(-c3ccc(NCc4cccc(C#N)n4)cc3)nc21,23.00004378900037
COc1ccc(-c2cccc(CNc3cccc4ncn(-c5nccs5)c(=O)c34)n2)cc1,22.993165458374033
Cc1cc2c3nc(N4CCCC4)ncc3n(C3CCCC3)c2c(NCc2ccnc(C)n2)n1,22.976245292685697
CSc1cc(CNc2nc3c(N4CCCCC4)nc(-c4cccnc4)cc3o2)ccn1,22.971856524776427
COc1cccc(Nc2nc(-c3sc(N4CCCC4)nc3C)cn3cc(C#N)cc23)c1,22.96298473309921
CN(C)Cc1ccc(-c2cc3c4cncn4cc(Nc4cc(C(F)(F)F)co4)nc-3n2)o1,22.94656940434816
Cn1cc(-c2c(Nc3nccc(-c4cn(C)c5cnccc45)n3)ccc3ccccc23)nn1,22.941319766966593
Cc1nc(Nc2nc(-c3ccnnc3)cc3ccsc23)ccc1CN1CCC(C)CC1,22.902560212790974
CCc1cnncc1-c1cccc(-c2ccnc(Nc3nccc(N4CCOCC4)n3)c2)c1,22.896339903256685
COc1ccc(-c2cnc(NCc3cccc4c3OCO4)n3ncc(-c4cccnc4)c23)cc1,22.858468451656897
Cn1nc(-c2cccc(CNc3nc(N4CCCC4)nc4cnccc34)c2)nc1C1CC1,22.83218167224955
Cc1ccnc(Nc2ccc(NC(=O)c3ccc4c(c3)CN(C)C4)nc2-c2nccs2)n1,22.711801513916832
CCn1c(=O)c2nc(Nc3ccsc3)ncc2c2cnc(-c3ccc(OC)c(F)c3)cc21,22.709176991802046
Cc1cccc(CNc2nc(-c3ccnc(C)n3)cc(N3CCC4(CCCO4)CC3)n2)c1,22.646508742632694
COC(=O)c1cc(Nc2nc(-c3cc(F)cc(F)c3)nc3ccsc23)cc(OC2CC2)n1,22.61119808719115
CSc1cnc(F)c(-c2ccc(CNc3nccc(-c4ccc5ncnn5c4)n3)cc2)c1,22.46954323685867
c1cncc(-c2nc(Nc3ccc(C4CC4)cn3)cc(-c3cnn(CCN4CCC4)c3)n2)c1,22.467235671332833
CNC1CCC(n2ccc3cc(-c4ccnc(Nc5ccc(OC)nc5)n4)ccc32)CC1,22.461422668039663
Cc1ccnc(Nc2nccn3cc(-c4ccnc(NCc5cc(F)c(F)cn5)c4)nc23)c1,22.445644485458203
Cc1ncc(-c2cc(F)nc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)n2)n1C,22.422763327926955
Cc1ccccc1Oc1ccnc2c(NCc3ccccn3)nc(N3CCOCC3)nc12,22.389981212015577
CCC1CCN(c2cccc(Nc3cnc(-c4ccc5c(c4)nnn5C4CC4)cn3)n2)CC1,22.377694296538035
Cc1nnc(Cc2ccc(Nc3nccc4sc(CN5CCCCC5)cc34)cc2)o1,22.343697622004225
c1ccc2c(c1)c(-c1ccnc(Nc3cnn(CC4COC4)c3)n1)nn2CC1CCCCC1,22.31206721022318
COc1ccc(-c2noc3cc(-c4cnn(CC5CCNCC5)c4)ccc23)nc1C1CC1,22.296391842092614
COc1ccc(-c2cc3sc4cnc(Nc5ccc(F)cn5)nc4c3cn2)cc1OC,22.256590223744823
CCC1CCCN(c2ccc(Nc3nc(-c4ccc(F)cn4)nc4c3ncn4C)nc2)C1,22.255141878952106
COc1ccc(-c2cnc(Nc3cccc4c3CCCCOC4)nc2)cc1-n1cc(C)nn1,22.25068111432176
CCCN1CCN(c2ccc(Nc3ncnc4ccc(-c5ccc(C#N)cc5)cc34)nn2)CC1,22.236332539235104
c1cc2cc(-c3nc4cnc(NCCN5CCCC5)nc4n3CC3CCCCC3)oc2cn1,22.218563442262102
Cc1cc(Cn2cc(C)nn2)cc(Nc2nccc(-c3cc(F)cc4c3CCCO4)n2)c1,22.215794714508064
CCC1CCN(c2ccnn3c(-c4ccnc(Nc5cc(Cl)cn5C)n4)cnc23)CC1,22.163098904341375
COc1cccc(Nc2cncc(-c3cnn(-c4ccc5nc(C)n(C(C)(C)C)c5c4)c3)n2)c1,22.091098457049007
CCn1c(Sc2ccccc2)nc2c3nccnc3c(NCc3ccc(F)nc3)nc21,22.054728835877697
COc1ccc(-c2cccc(Nc3ccc4nnc5c(cnn5C5CCCN5C)c4c3)n2)cc1,22.04826901102608
CN(C)c1cc2ncc(-c3ccc(Nc4nccc(N5CCCCC5)n4)cc3)nc2cn1,22.036127939808377
Cn1ccnc1-c1cccc(CNc2nc(-n3cnc4ccccc43)nc3ccccc23)n1,22.030987780743956
CC(C)c1csc2ncc(-c3ccnc(Nc4ccc(CN5CCOCC5)cc4)n3)nc12,21.973984666419526
Cc1ccc(-c2ccc(Nc3nc(-c4ccc5ncn(C)c5c4)cc(N4CCCC4)n3)cc2)nn1,21.96284084534196
Cc1cc(-c2ccnc(Nc3cc(Cl)n(C)n3)n2)cc2c1nc(C)n2C1CCOCC1,21.954062553545246
COC(=O)c1ccc(-c2ccc3nc(Nc4cc(CN5CCCC5)ns4)ccc3c2)cn1,21.948029221336153
CSc1nc(Nc2cc(-c3ccc4ccccc4n3)nc(C)n2)cc(N2CCCCC2)n1,21.936102427040417
Cc1cc2ncc(-c3ccnc(NC4CCC(Cn5cnc(C6CC6)c5)CC4)n3)cn2n1,21.926971807858017
COC(=O)c1ccnc(-c2ccc3nc(Nc4ccc(N5CCCC5)cc4)ncc3c2)c1,21.925245331868098
CC1CCCN1c1ncc2ccnc(Nc3nccc(-c4ccc(N5CCC5)cc4)n3)c2n1,21.867942820842266
COC(=O)CNc1cc(-c2cccc(N3CCCCC3)n2)nc2c1ncn2C1CCCC1,21.84320856415678
CSc1ccc(CNc2cncc(-c3cnc4ccc(C5CCOCC5)nn34)n2)cc1,21.819333952005792
CC(C)(C)c1nc2ccccc2nc1Nc1cc(-c2cn(CCN3CCCC3)nn2)ccn1,21.812528185578042
Cc1cc(-c2cnc(NCc3ccnc4ccc(F)cc34)o2)cc(N2CCOC(C)C2)n1,21.797423467664835
Fc1ccc(-c2cc(Nc3cc(OCCN4CCCC4)ccn3)nc3scnc23)nc1,21.79033194690522
COc1ccc(Nc2ncc(-c3cnc4c5c(ccc4c3)OCC5)c3nccn23)cc1OC,21.754254432758955
Cc1cc(OC2CCN(C)CC2)cc(Nc2ccc3ncc(-c4cccc(C#N)c4)n3n2)n1,21.695772061583607
CCn1c2cnccc2c2cnc(Nc3ccc(-c4cnn(C5CCOC5C)c4)cc3)nc21,21.645194071534917
Cc1cc(-c2ccccc2C#N)cc2cnc(Nc3cc(C4CCN(C)CC4)nn3C)nc12,21.631660442445664
Cn1cnc2ccc(-c3ccnc(NCc4nccc(-c5nc6ccccc6n5C)n4)c3)cc21,21.615836810398925
COc1cc(Cl)cc(-c2ccnc(Nc3ccc(N4CCC(n5ccnn5)C4)cc3)n2)c1,21.605000608014954
CN1CCC(c2ncnc(Nc3cc(OC4CCCC4)c4ncc(C5CC5)n4c3)n2)CC1,21.60328775877061
Cc1cc(Cl)cc(Nc2nccc(-c3cn(C)c4ncnc(-c5cnn(C)c5)c34)n2)c1,21.57257716693741
C=Cc1cc2ccccc2c(Nc2nc(C)c(-c3cnc(CN4CCOCC4)o3)s2)n1,21.56150105044653
CCn1c(C2CCN(C)CC2)cc2ncnc(Nc3ccc4cnn(C5CCCC5)c4n3)c21,21.55235546009111
c1cc(CNc2nccc(-n3cnc4ccccc43)n2)cc(-c2ccnn2C2CCCC2)c1,21.549661798290753
N#Cc1csc(-c2cc(SCCN3CCCC3)cc(-c3ccc(C(=O)O)cc3)n2)n1,21.542739463530236
Cc1nc2ccn(C)c2nc1-c1cccc(CNc2nccc(-n3ccc4cnccc43)n2)c1,21.535847666150023
O=C(NC1CC1)c1cccc(-c2cncc(Nc3ncc(CN4CCCCC4)s3)n2)c1,21.496709780018815
Cc1ncccc1Nc1nc(-c2ccc(N3CCCC3)nc2)cn2c(-c3ccncc3)cnc12,21.492262082451894
Cc1cnc(-c2cnc(Nc3nc(C)nc4cc(CN5CCCCC5)ccc34)s2)cn1,21.439391680899174
c1ccc(-c2coc(CNc3cc(-c4cnc5cnccn45)nc(N4CCCC4)n3)c2)cc1,21.429008077403918
CC(=O)c1ccnc(-c2ccc3cnc(Nc4cc(CN5CCCCC5)ns4)nc3c2)c1,21.41889799255212
COc1cccc(Nc2nccc(-c3nn(C4CCCC4)c4c(N5CCC5)nccc34)n2)c1,21.418828393785358
CC(=O)c1cccc(-c2ccc(CNc3nccc(-c4cn(C)c5ccccc45)n3)nn2)c1,21.41473440585662
CN(Cc1ccc(C(=O)O)cc1)Cc1nc2ncc(-c3ccc4c(c3)OCO4)cc2s1,21.414604085470533
Cc1nccc(-c2nnc(NCCn3c(-c4ccc(F)cc4)nc4ccccc43)s2)n1,21.3765069750503
CCOC(=O)c1ccc2cnc(Nc3ccc(N4CCC(C)CC4)c4ncsc34)nc2c1,21.35990539350973
CCC1CCN(c2ccc(Nc3nccc(-c4ccc5ncn(C6CC6)c5n4)n3)cn2)CC1,21.343782096523796
Cc1cc(NC2=Nc3cc(-c4cnn(C)c4)c(C)c4c3c(nn4C3CCC3)C=N2)cnc1F,21.342393181688234
Fc1ccc(OCCNc2nccc(-c3csc4nc(-c5ccccn5)cn34)n2)cc1,21.3213027141349
Cn1ncc2ccc(Nc3nnc4c5ccccc5n(CCCN5CCCCC5)c4n3)cc21,21.31816313383114
Cc1ncccc1-c1cnc(Nc2cc(CN3CCCCC3)nc(-c3cccnc3)n2)s1,21.312750323259298
CCn1c(=O)c(Nc2cccc(OC)c2)nc2c3c(ccc21)ncn3C1CCOCC1,21.26354216919419
CCC1CCN(c2nc(Nc3ccc(-c4ccc(=O)n(C)c4)nc3)nc3cnccc23)CC1,21.241511908674873
Cc1cc(-c2cnc3c(C4CC4)ncn3c2)nc(Nc2cc(CN3CCCCC3)ccn2)n1,21.234242275371034
Cn1cc(-c2ccc3nc(-c4ccccn4)c(-c4ccnc(NCc5ccco5)c4)n3c2)cn1,21.217526255888213
Cc1ncc(-c2ccc(Nc3cccc4c(n3)nn3cncc43)cc2)n1CC1CCOCC1,21.19723173350638
COC(=O)C1CCC(n2ccc3cnc(Nc4ccc(N5CCC[C@H]5C)cn4)nc32)CC1,21.12733428919733
Cc1cnc2c(Nc3nc4ccc(-c5cnn(C)c5)cc4n3Cc3ccccc3)ccnc2n1,21.12322849908877
CCn1cc(Cl)c2nc(-n3ccnc3-c3ccccc3)nc(NCc3ccncn3)c21,21.11311873711859
CSc1ccc(-c2cnc(Nc3cc(C)cc(C)n3)c3cnc(N4CCCC4)nc23)cn1,21.11023928818237
CC1CN(Cc2ccc(Nc3ncc4c(n3)oc3cccc(Cl)c34)nc2)CC(C)O1,21.086943403551977
CCn1c2ccc(Nc3ccc(-c4ncccn4)cc3)nc2c2cc(CN3CCC3)nnc21,21.06572224852894
c1ccc(-c2cccc(CNc3nccc(-c4ccc(OC5CCOCC5)cc4)n3)n2)nc1,21.055624586215757
Cc1cncc(-c2cc(Nc3nc4ccc(CN5CCCCC5)cc4s3)nc(C)n2)n1,20.990977087273265
Cc1cccc2nc(-c3ccc(CNc4nccc(-c5cnc6ccccn56)n4)cc3)cn12,20.988905163902395
COc1nc(Nc2nn(C3CCC(=O)C(C)CC3)c3cnccc23)ccc1N1CCCC1,20.976978422337375
Cc1cc(-n2cnc3cnccc32)nc(NCc2ccc(-c3ccn4cccc4n3)cc2)n1,20.941364518965745
COc1ccc(-c2cccc(Nc3ncc4c5ccncc5n(C5CCCN5C)c4n3)n2)cc1,20.893181508810972
FC(F)Oc1cccc(-c2cn3ccnc(Nc4cccc(Cn5nccn5)c4)c3n2)c1,20.872751784887154
COc1ccnc(-c2ccc(Nc3cc(-c4cnn(C5CCOCC5)c4)ccn3)nc2)c1,20.865322477507345
Cc1cc(-c2ccc3c(cnn3C)c2)cc(CNc2nccc(-c3cnc4ccccn34)n2)n1,20.857158329412435
COC1CCN(c2ccc(Nc3ncc4c5ccncc5n(CC5CC5)c4n3)nc2)CC1,20.854227629401677
FC(F)(F)c1cnc(NCc2nnc3ccc(Cl)nn23)nc1OCc1ccccc1,20.84972653798551
FCCn1cc(-c2cncc(Nc3nccc(-c4ccc(N5CCCCC5)nc4)n3)c2)cn1,20.828873880374193
Cc1cnn(CCNc2cccc(-c3cnc4c(Cl)cc(-c5nccs5)cn34)c2)n1,20.82284074409266
COC(=O)CNc1nnc(-c2ccn3c(-c4ccc(-c5ccccc5)cc4)cnc3c2)s1,20.81165885737121
COC1CCN(c2ccc(Nc3ncc4c5nc(C)ncc5n(C(C)(C)C)c4n3)cc2)CC1,20.811128175771685
Cc1cc2ncc(-c3cc(-c4cnn(C5CCC5)c4)nc(NCc4ccccc4)n3)cn2n1,20.77787520838534
Cc1cc(-c2ccc(N3CCC3)nn2)cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)n1,20.769110539181447
Cn1ncc2c(-c3ccnc(Nc4ccc(N5CCCC5)cc4)n3)nc(-c3ccccc3)nc21,20.76287408426078
Cc1ccc2ncc(-c3ccnc(NCc4ccc(OC5CCCCCC5)cc4)n3)n2n1,20.736162319203764
Cc1cnc(Nc2ccc(C3CCN(C)CC3)s2)nc1-c1cnc2ccc(C#N)cn12,20.71768434378158
Cc1cc(Nc2nc(-c3cc(C#N)c4ncn(C5CC5)c4c3)cs2)cc(CN2CCC2)n1,20.71052520950214
CN(C)Cc1ccc(-c2nccc(Nc3ncc4n5c(ncc35)N(C3CCCC3)C=C4)n2)cc1,20.704287794405587
COc1ccc(Nc2nccc(-c3ccc4c(c3)n(C3CCCC3)c(=O)n4C)n2)cn1,20.677002891830256
CC(C)(C)c1ccc(Nc2ncc3c4ccncc4n(CCCN4CCCC4=O)c3n2)cc1,20.668514367941462
COC(=O)c1ccc(NCc2ccc(-c3nccs3)c(-c3ccc4c(c3)OCO4)n2)cc1,20.665899031150477
Cc1cc(-c2ccncc2)nc(NCc2cc(-c3cncc(N4CCCCC4)n3)cs2)n1,20.654270441523828
COC(=O)c1ccc(NCc2ccc(-c3nc(N4CCCC4)c4scnc4n3)cc2)cc1,20.652476128909417
Cc1ccc(-c2cc(-c3ccc(Nc4nccc(CN5CCCCC5)n4)nc3)ncn2)cn1,20.649927123592974
CCn1cc(-c2cnc3cc(-c4ccncc4)nsc2-3)nc1NCc1ccc(F)cn1,20.608028438047462
