SMILES,log-likelihoodog
C#Cc1cc(Nc2cc(OC)nc3cc(-c4ccc(OC)cc4C)nn23)c2ncccc2n1,31.06376386492469
Cc1ccc(Oc2cc(-c3ccc4c(c3)OCO4)n3nccc(N(C)O)c23)cc1Cl,28.54108908105071
CC(C)(C)Sc1ncn2c1nc(C(=O)O)n2CCOc1ccc(-c2ccccc2)cc1,28.016314682770336
COc1ccc(-c2cccc(C(=O)O)c2)cc1-c1ncnc2c1c(C)nn2CC(F)(F)F,27.18955381983147
COc1ccc(-n2cnc3c(OC)cc(Nc4ncnc5c(Cl)cn(C)c45)cc32)cc1,27.10172285701646
CCn1c(-c2ccc(-c3cn4ncnc4n3-c3ccc(O)cc3)cc2)nc2cc(C)ccc21,26.77509479038913
COc1ccc(-c2nc3scc(Cn4c(C)nc5ccc(Cl)cc54)c3c(=O)o2)cc1O,26.746654150819367
Cc1nc(Sc2ccc3c(c2)OCO3)ccc1-c1cccc(C(=O)O)c1Cn1ccnc1,26.492446704212227
COc1cc2nccc(-c3ccc(OC)c4nc(C)c(-c5ccc6c(c5)NCCO6)n34)c2o1,26.293903332425526
COc1cccc(Cn2nc(-c3cc(Cl)cc(Cl)c3)cc2-n2cnc(C(=O)O)c2)c1,25.91491271943268
COc1ccc2c(c1)nc(-c1ccc3c4ccccc4n(-c4ccc(OO)nn4)c3c1)n2C,25.845496017573957
COc1ccc(-c2ccc3nc(SC)n(-c4cccc(-c5nn[nH]c5F)c4)c3c2)cn1,25.810749050837405
Cc1nnc(Oc2ccc(Cn3c4ccccc4n4nc5ccc(O)cc5c34)cc2)n1C,25.56768165634959
Cc1cc(CSc2nc3ccccc3c(=O)o2)nn1-c1cccc(-c2ccc(O)cc2)c1,25.20383575058429
CCn1c(SC)nnc1-n1c(-c2ccc(Cl)cc2)nc2c(C(=O)O)cccc21,25.168528257243
COc1cc(C)nc(-n2nc(-c3ccc(C(=O)O)s3)c3cc(C)cc(C(F)(F)F)c32)n1,25.118019969026772
COc1cccc(COc2ccc(-n3c4ccc(Cl)cc4n4nc(O)nc34)c(F)n2)c1,25.003959463279582
Cc1ccnc(Sc2nc3c(O)cccc3n2Cc2ccc(-c3cccnc3)cn2)c1,24.931041350470327
Cc1nc(-c2cc(Cl)ccc2OCc2ccc(C(F)(F)F)cc2)nn1CC(=O)O,24.915503539053166
Cc1ncc(-c2cc3nc(SCc4cccc(C(F)(F)F)c4)nnc3s2)c(O)n1,24.510635303205333
Cn1cc(COc2ccc(-c3nc(S)nc4ncnc(C=O)c34)cc2)c2ccccc21,24.50212220397019
Cc1cc(-c2ccc(OCC(=O)O)c(C#N)c2)n(Cc2cc3cc(Cl)ccc3s2)n1,24.02393321665026
COc1ccc(-n2cc(C)c3c(O)nc(-c4cn(-c5ccc(Cl)cc5)nn4)cc32)cc1,23.68505638409655
COc1cc(Sc2nc3c(-c4cccc(Cl)c4Cl)nnnc3n2C)ccc1O,23.614606964687695
COc1cccc(-n2c(-c3ccc4c(c3)OCO4)nc3ccc(C(=O)O)c(SC)c32)c1,23.468766988627237
Cc1ccc(-c2ccc3c(c2)c(OCc2cccc(O)c2)nc(=O)n3-c2cccs2)cn1,23.206255619606843
COc1ccc(-n2c(=S)n(-c3cccc(OC)c3)c3ccc(-c4ncncn4)cc32)cc1,23.203020215079437
Cc1ncnc2c1c(Cl)nn2CCOc1ccc(-c2nc3ccc(O)cc3s2)cc1,23.19251477611846
COc1c(Cl)cc(-n2nc(SCC(=O)O)nc2-c2ccccc2)c2nccc(F)c12,23.171641968171034
Cc1nc(Cl)ccc1OCc1nc2cc(-c3nc4ccc(O)cc4s3)ncc2n1C,23.127099046673806
COc1cccc(-c2cc3nc(SCc4cccc(C(F)(F)F)c4)cc(O)n3n2)c1,22.883255315103977
CCn1c(=O)n(-c2cc(Cl)c(Oc3c(C)cccc3Cl)s2)c2c(N)nccc21,22.813756014653936
Cc1nc2c(c(Sc3ccc(Cl)cc3)cn2-c2ccc(S(=O)(=O)O)cc2)n1C,22.687391171543318
COc1ccc(-n2c(-c3ccccc3)nc(SCc3ncc(Cl)s3)nc2=O)cc1,22.674057891673655
COc1ccc(Sc2nc3c(NC(C)=O)cnnc3n2-c2cccc(Cl)c2)cc1,22.665968304262744
COc1ccc(-c2cccn2-c2cccc3c2n(-c2ccc(C(=O)O)cc2)c(=O)n3C)cc1,22.564407049028137
Cc1cc(Sc2nc3c(-c4cn(C5CCC5)nn4)cccc3n2C)cc(Cl)c1O,22.12234451398919
CCn1nc(-c2cc(OCC(F)(F)F)c(C(=O)O)s2)cc1-c1ccc2c(c1)OCO2,22.11477918129721
COc1ccc(-n2nc(Nc3ccc(Cl)cc3)c3cc(Cn4ccnn4)ccc32)cc1,21.96221727043505
Cn1cc(-c2ccc3c(c2)nc(Sc2ccc(-c4ccc(O)nc4)cc2)n3C)ccc1=O,21.909347751564454
COc1cccc(-n2snc2-c2cc3c(ccn3Cc3ccc(C(=O)O)cc3)cn2)c1,21.907496268974377
O=C(O)COc1ccc(-c2nc3sc(Cl)cc3c(=O)n2Cc2ccccc2)cc1,21.900666497071754
Cn1c(-c2ccccn2)nc(-c2cc(C(=O)O)ccn2)c1Sc1ccc(Cl)cc1,21.79088375878399
COC(=O)c1nc2cc(-c3ccccc3)ccc2n1Cc1csc(-c2ccc(O)cc2)n1,21.76062644348529
COC(=O)CSc1nc(O)c2c(n1)-c1ccc(Oc3ccc(Cl)cc3)cc1CC2,21.515279214818552
COc1ccc(-c2nn(C)c(Sc3ccc4c(c3)C(C(=O)O)CCC4)c2Cl)cc1,21.377756644077103
Cc1cc(-n2c(O)nc(SCc3ccc(C(F)(F)F)cc3)nc2=O)ccc1-c1cocn1,21.285197633290426
COc1cc2nc(-c3ccncc3)nc(Sc3ccc4c(c3)COCC4O)c2cc1OC,21.27749742517623
COc1ccc(-c2cccc(Cn3c(Sc4nnn[nH]4)nc4ccccc43)c2)cc1,21.228205189931128
Cc1cc(N)nc(SCc2cc3c(=O)n(-c4ccc(Cl)cc4)nc(C)c3s2)n1,21.194406377839293
COc1cccc(Oc2ccc(-n3nnc4c(N5CCCCC5)cccc43)cc2)c1C(=O)O,21.183000779131874
COc1nc(-c2cccs2)cc2c1nc(COc1ccc(C(=O)O)cc1)n2C(C)(C)C,21.028984809006467
COc1cc2ncn(-c3cc(Cl)cc(Oc4ccc(Cl)cc4)n3)c(=O)c2cc1O,20.980253017595338
COc1ccc(-c2cn(-c3nc4cc(Cl)cc(OC)c4s3)cc2C(=O)O)c(F)n1,20.746375928744257
COc1ccc(-c2nnc(Sc3ccc(OC(F)(F)F)cc3)c3nc(O)cn23)cc1,20.679407205941214
COc1ccc(-n2cc(COc3ccc(C(=O)O)cc3)nn2)c2c(Cl)cc(Cl)cc12,20.585316956484103
COc1cccc2c1nc(-c1cccnc1)n2Cc1ccc(-c2nc(C(=O)O)cs2)cc1,20.513524531414664
COc1ccc(Sc2nc3cccc(-c4cnn(C)c4)c3n2C(C)(C)C)cc1C(=O)O,20.263509137827377
COc1ccc(-n2cc(-c3nc4ccc(OC)cc4s3)c(C(F)(F)F)c2C(=O)O)cc1,20.01186618273492
Cc1ccc(-c2ccc3c(c2)nc(SCC(=O)O)n3Cc2ccc3c(c2)OCO3)cn1,19.894370444459742
COc1ccc(-c2c(O)c(-c3nnc(C)s3)nn2-c2ccc(Cl)c(Cl)c2)cc1,19.89431701696521
O=C(O)CCOc1ccc(-n2c(Sc3cccc4c3OCO4)nc3ccccc32)cc1,19.461081058704952
CCn1c(=O)n(-c2ccc(Nc3nc4ccccc4s3)cc2)c(=O)c2cc(OC)ccc21,19.444451553932673
COc1ccc(-c2cc(OC)c3sc(=O)n(-c4ccc(C(=O)O)cc4Cl)c3c2)cc1,19.440977722798007
COc1cc2nc(-c3ccc(C(=O)O)cc3)n(-c3ccc4c(c3)OCCC4)c2cc1OC,19.423614234982693
COc1cccc(-n2nc(Oc3ccc(C(=O)O)cc3)c3ccc(N4CCOCC4)cc32)c1,19.34897749669947
COc1ccc(-c2nn3c(Nc4ccc(Cl)cc4)nnc3c3c2COCC3)cc1OC,19.26224930171556
C#CCSc1nnc(-c2ccc(OC)cc2)n1-c1ccc(C(=O)O)cc1Cl,19.162681866554422
Cn1cc(-c2nn(-c3cccs3)c3ccc(OCc4ccc(C(=O)O)cc4)cc23)cn1,19.11973924448241
O=Cc1cc(-n2nnnc2-c2ccc(OCc3ccccc3)c(Cl)c2)cc(Cl)c1O,19.09435188311432
COc1cccc(Oc2ccc(-n3c(=O)n(-c4ccc(Cl)cc4)c4cncnc43)cc2)c1,19.084182038693694
COc1ccc(C(=O)O)c(-n2nnc(-c3ccccc3)c2Sc2ccc(Cl)cc2)c1,18.317826493859148
COc1ccc(-c2cnc3c(c2)n(-c2ccc(OC)cc2Cl)c(=S)n3C(=O)O)cc1,18.285816064701166
O=C(O)CSc1nc2cccc(OCc3ccc(Cl)cc3)c2n1-c1ccncc1,18.27369940227675
COc1ccc(-c2cc3nnc(Sc4ccc(O)c(C(F)(F)F)c4)n3nc2C)cn1,18.2618069115117
COc1ccc(Sc2c(-c3cccnc3)c3ncccc3n2CC(=O)O)cc1Cl,18.013210277430385
COc1ccc(-c2sc3ncnc(NCc4ccc5c(c4)OCO5)c3c2C(C)=O)cc1,18.00645004987135
COc1cccc2c1nc(Sc1ccc(-c3ccc(O)cc3)cc1)n2-c1ccnnn1,17.976744199469707
COc1ccc(Sc2nc3ccc(-c4cccs4)cc3n2CC(=O)O)c(Cl)c1,17.701440390597465
COc1ccc(-n2c(N3CCCC3)nc3cc(Oc4ccc(C(=O)O)cc4)ccc32)cn1,17.319139731726164
COc1ccc(-c2nnc(SCc3cc(Br)cc4c3OCO4)o2)cc1,16.969733805925035
COc1ccc2cccc(Oc3ccc(-n4cnn(-c5ccc(O)cc5)c4=O)cc3)c2c1,16.848725402070674
COc1cc2c(cc1-c1cnc(O)nn1)nc(Sc1ccc(Cl)cc1Cl)n2C,16.715394137491558
Cc1nc(O)cc(-c2ccc(-n3nnnc3SCc3cccc(C(F)(F)F)c3)cc2)n1,16.639846817098427
COc1ccc(-n2nnnc2SCc2ccc(C(C)(C)C)cc2)c(C(=O)O)c1Cl,16.297526374434256
O=C(O)c1ccc(-c2ccc(-n3nnnc3SCc3cccc(Cl)c3)cc2)s1,15.964476458522789
COc1ccc(-n2nnc(-c3cc(C(=O)O)ccn3)c2Sc2ccc(Cl)cc2)cc1,15.330876980295134
COc1ccc(-n2nnnc2Sc2ccc(Cl)cc2)c(Cl)c1-c1ccc(O)nc1,14.570315884130542
COc1ccc(-n2nnc(-c3ccc(C(=O)O)cc3)c2Sc2ccc(Cl)cc2)cn1,14.00974281326873
