SMILES,log-likelihoodog
Cn1nnc2ccc(Cn3c(-c4ccccc4)nc4ccc(C(O)c5ccccc5)cc43)cc21,31.298174290804422
CCCc1ccc2sc(-c3ccc4ncn(Cc5nnc(C)s5)c(=O)c4c3)cc2c1,31.201992564008695
COc1ccc(-c2cnc(-c3ccc4c(c3)O[C@H]3CCN(C)[C@@H]3CO4)c(C(=O)O)c2)cc1,30.234901456620484
COc1ccc2c(n1)CC(CSCc1ccc(C(=O)O)s1)=C2C(=O)OC(C)(C)C,29.937172644830614
Cn1c(Sc2ccc(N)nc2-c2ccc(OCC(C)(C)C)nc2)cnc1N1CCCC1,29.38406428953391
COc1ccc(-c2nc(SCC(=O)O)cc(-c3ccccc3)n2)c2c1OC1(CCO1)CC2,28.978278765365754
CCC1Cc2c(csc2-c2cc(C#N)n(-c3ccc(OC)cc3)n2)C(c2cccnn2)N1,28.65712295968222
CNc1ncnc(-c2nc(-c3ccc(OC)cc3)cn2-c2cccc3ccccc23)n1,28.60281561914948
COc1ccc(-c2cccc(C(=O)Oc3c(S)nc4cc(Cl)ccn4c3=O)n2)cc1,28.473985493895494
Cn1c(N2CCC[C@H](CC(=O)O)C2=O)nc(C2CC2)c1-c1cccc(-c2ccsc2)c1,28.28205983261063
COc1c(C)cc(-c2ccc(NC3CCC(=NOC(C)(C)C)C3)c3ncnn23)cc1Cl,28.268163929719808
Cc1ccc(-c2nc3c(C)cc(-c4nc(CN5CCC(O)CC5)cs4)cc3o2)s1,28.23526038957323
COc1cccc(-c2ccc(-c3c(-c4nc5c(s4)CN(C)CC(N)=N5)noc3C)cc2)c1,27.961889619825882
CC(C#N)=C1CCN(CCOc2cccc(-c3nc4cc(Cl)ccc4nc3O)c2)CC1,27.881975215929188
O=C1NCCn2nc(-c3cccs3)cc2[C@@H]1CCCCn1cnc(-c2ccccc2)n1,27.80720079271557
CNc1csc(/C=C/c2nc3cc(-c4ccnn4C)ccc3nc2-c2ccccc2)n1,27.688307875014363
COc1ccc(-c2nnc(NC(=O)n3ccc4c3CCC4)nc2C)cc1OC(F)(F)F,27.682959483323188
Cc1nc(N2CCCC2)ccc1Oc1ccc(-c2ccc3c(C4CC4)c(O)nn3n2)cc1,27.638206942182386
CCOc1ccc(-c2ccn(-c3c(C(F)(F)F)nc4c(F)cccn34)n2)cc1C(=O)O,27.32203977731341
Cc1nc(COc2ccc3c(c2)C(=O)C(O)C3)c(-c2ccc(Cn3ccnc3)cc2)s1,27.220137744465294
Cc1ncc(-c2cnc3sc4c(c3c2)-c2cc(OC(C)(C)C(=O)O)ccc2OC4)n1C,26.729231185081655
Cc1csc(-c2cc(-c3cnn(CCC4CCCC(=O)CC4)c3)sc2C(=O)O)n1,26.700979061604606
O=C(O)CCOc1ncccc1-c1csc([C@]2(C(F)(F)F)C[C@H]3C[C@@H]2CS3)n1,26.688324145031793
O=C(O)CCCN1CC[C@H]2c3sc4ncc(-c5ccc(-n6nccn6)cc5)cc4c3[C@@H]2C1,26.64220225313969
