SMILES,log-likelihoodog
Cc1ccn2c(-c3ccc(OC(=O)Nc4c(C)nn(C)c4C)c4ccc(F)n34)cnc2c1,34.67632935422435
Cc1nc(-c2ccccc2)n2ncnc(NCCc3ccc4cnn(C(C)(C)C)c4n3)c12,34.29364582720029
CCOc1cc(C(C)(C)c2nc3ccccc3c3c2CSC3=O)ccc1OCC(=O)O,34.18937657418189
COc1cccc(-c2ccc3c(Sc4c(N5CCC5)nc5ccccn45)nccc3n2)n1,33.488850072190345
Cc1c(-c2ccc(Oc3ccc4c(n3)N(CC3CCC3)C(N)C4)cc2)nc2ccccn12,33.257231822277824
Cc1cc(C)cc(Oc2ccc(Cn3nc(-c4cccs4)c4c3C(=O)C(=O)NC4)cc2)c1,32.352450433225215
Cc1c(Cl)ccc2ccc(Oc3cc(-c4cn(C)c(=S)n4CC(=O)O)ccn3)nc12,31.981457464376337
Cc1c(-c2ccnc(SCC(=O)Oc3cncs3)n2)c2n(c1-c1ccccc1)CCCC2,31.961499955468362
COC(=O)c1cc2c(s1)-n1c(-c3cccc(OC)c3)cc3c1N(CC2)N=C(C)C=C3O,31.69286287327805
Cc1c(Oc2cc(O)nc3ccccc23)cccc1-c1ccc(-n2nccn2)n1C,31.455822593810435
COc1ccc(-c2ccc(C)cc2)c2c1OCN(Cc1oc3ccccc3c1C(=O)O)C2=O,31.360079719453303
Cc1cc(-c2cc(Oc3ccc4c(cnn4CC4CCS4)c3)c3nccn3n2)ccc1O,31.18941769991009
C#CCNc1nc(-n2ccnc2)nc2c(/C=C/c3cccc(-c4cncnc4)c3)c(C)sc12,30.729389762295565
COc1cccc(-c2cc(/C=C3\Cc4c(O)nc(C)nc4C3=O)c3c(c2)nc(Cl)n3C)c1,30.666451859145138
COc1cc(OC)cc(-c2cccnc2-c2cccc3c2C(NN)c2cnccc2S3)c1,30.46371973878772
Cc1nc(O)nnc1Sc1ccc2nc(C)n(-c3cccc(-c4ccccc4)n3)c2c1,30.44782657881371
Cc1nc2c(s1)CCOc1ccc(-c3cccc4c3nc(SCC(=O)O)n4C)cc1-2,30.428456373744964
Cc1ccc(-c2ccc(Oc3cc(O)nc(SC4=NCC(F)(F)CN4C)n3)cc2)cc1,29.853145733264967
Cc1cccc(-n2nc(-c3ccc(-c4ccn(C)c4)s3)nc2NC(=O)c2ccccc2)n1,29.755157560802843
Cc1cc(C)c2ccc(-n3nc(-c4cccs4)cc3Cn3ccc(C(=O)O)c3)nc2n1,29.621583553040495
CCc1ccc(-c2cc(C)nn2-c2nc3ccc(C(=O)O)cc3n2C2CCSC2)cc1,29.606193342330414
Cc1ccc(Oc2cccc3c2CC2CCC(CC3)N2Cc2nnc(C(=O)O)s2)cc1,29.520331242378678
Cc1cc(-c2c(C)n(-c3cccc(O)c3)c3c(=O)n(-c4ccccn4)cnc23)sc1C,29.347723792497444
CCc1nc(-c2ccc3c(c2)SCCO3)n(-c2cc(Cl)ccc2OC(=O)OC)c1C,29.258992719494692
Cc1cc(-c2ccc(C(=O)O)cc2)n(CC2CCN(c3cnc4sccc4n3)C(C)C2)n1,29.207762647938356
Cc1ccc2c(OCC(=O)Oc3ccc4c(c3)C(C)SC(S)=N4)cccc2n1,29.143660605827346
Cc1ccc(-c2ncnc(Oc3c(Cc4cn(C)nn4)sc4c3CNCCC4)c2C)cc1,29.131639186571824
Cc1ccc(-c2nc3sc(C)c(C4CCCC4)n3n2)cc1-c1nnnn1-c1ccccc1,29.099559262224762
Cn1nc2c(c1-c1cccc(-c3ccnc(CSc4ccc(C(=O)O)cc4)n3)c1)CCC2,28.95881643460843
CCn1c(Sc2ccc(F)cc2)nc2cc(-c3c(C)nc4n3C(N)CCC4)ccc21,28.939557811531373
COc1ccc(-c2ccc3c(c2)C(Nc2nccs2)=NC(c2ccc(C)nn2)C3=O)cc1,28.8728744897402
Cc1cc(C)nc(Nc2cc(-c3ccc(-c4cn(C)c5ncccc45)cc3)nn3ccnc23)n1,28.827232559029085
O=C(O)Cc1cc2cccc(-n3nnc(/C=C/c4cncc(-c5ccccc5)c4)n3)c2s1,28.821441720617962
COc1ccc2c(n1)[SH](c1nccn1C)C=C(C(=O)O)C(n1ccc3ccccc31)C2,28.751969930728094
Cc1nc2cc(OCc3n[nH]c(=S)n3-c3ccccc3F)nnc2cc1-c1ccn(C)c1,28.680874083676663
Cc1nc(N)c2cc(Sc3nn(-c4ccc5c(c4)SCC5)c(C)c3C)ccc2n1,28.654752130083608
Cc1ccc(-n2nc(C)nc2-c2cnc3c(c2)-c2ccccc2C(CC(=O)O)CS3)cc1,28.56695139055386
Cc1ncc(-c2cc(Cn3nc4cccc(F)c4c3Cl)cs2)nc1SCC(=O)O,28.547091438519278
CC1C/C(=N\O)C(=O)c2cc(OCc3cccc(-c4cn(-c5ccccc5)nn4)c3)ccc21,28.497008523096884
CCOc1ccc(-c2ccc(-c3cn(-c4ccc(Cl)cc4)nn3)c(C(=O)O)c2)s1,28.42055404353649
Cc1cc(-c2nc3ccccc3s2)cc(-c2cccc(-c3nccc(=O)n3CCO)c2)n1,28.41430202433227
C[C@H]1C[C@@H](n2nnc3ccc(-c4ccccc4OCc4nc5ccccc5s4)nc32)CO1,28.294106278042737
Cc1nc2ccc(-c3sc(Nc4ccc(C5CC5)nn4)nc3N3CCCC3)cc2nc1C,28.18582365753676
Oc1nc(SCc2cn(CCc3ccc4c(c3)CCO4)nn2)nc2ccccc12,28.1601415159506
COc1ccc(-c2nc3c(Nc4cnc5c(c4)c4ccccc4n5C)cc(C)nn3n2)cc1,28.063550105139225
CCc1ccc(-n2cc(Cl)cc2SCc2ncnc3cc(N)c(Cl)c(=O)n23)s1,28.00780115581407
COc1ccc(-c2nn(-c3cc(=O)n(C)c4sc5c(c34)CCCC5)cc2C(=O)O)cc1,27.95875790602937
COc1ccc(-c2cc3c(c(Sc4ccccc4C(=O)O)n2)ON(C2CC2)CC3)cc1,27.922085961265356
Cc1ncccc1-c1nsc(NC(=O)c2ccc3c(c2)ncn3Cc2ccsc2)n1,27.78738056731581
C#Cc1cc2c(=O)n(-c3ccc(Oc4ccccc4)cc3SCC(=O)O)cnc2s1,27.778308137639538
COc1ccc(-c2nc3ccccc3n2Cc2ccc3nc(C)sc3c2)c(C(=O)O)c1,27.77012840782405
COc1ccc(-c2cc(C)nc(Sc3nc4ccccc4c4c3CC(C)C(=O)N4)n2)cc1,27.763190768696315
Cc1nc(-c2ccc(O)cc2)cc2nc(-c3ccc4c(c3)OCO4)n(Cc3cncn3C)c12,27.760474837459437
